fecha,tipo_dia,demanda_gwh,gen_hidraulica_gwh,gen_termica_total_gwh,gen_vapor_bunker_gwh,gen_turbinas_gas_gwh,gen_turbinas_diesel_gwh,gen_motores_bunker_gwh,gen_motores_diesel_gwh,gen_turbinas_nafta_gwh,gen_otros_gwh,total_generacion_gwh,total_importacion_gwh,total_exportacion_gwh,total_perdidas_transporte_gwh,pct_hidro,pct_termica,balance_gwh,dependencia_importacion,excedente_exportacion,intensidad_energetica,temperatura_media_c,temperatura_max_c,temperatura_min_c,humedad_relativa_pct,precipitacion_mm,viento_max_kmh,dia_semana,dia_semana_sin,dia_semana_cos,dia_del_anio_sin,dia_del_anio_cos,flag_covid,flag_racionamiento,caudal_paute_m3s,caudal_coca_m3s,caudal_pastaza_m3s,caudal_napo_m3s,caudal_ponderado,oni_mensual,precip_embalses,poblacion
2020-12-06,Domingo,58.186947324,58.1292,7.4425,1.8913,1.9869,0.1037,1.955,0.0,0.0,1.5056,65.5717,0.0608,0.0921,3.8928,0.8865,0.11350170881645587,3.4606526760000036,0.0010449078839185333,0.0015828292123173833,3.3579350901735686e-06,21.25,26.48,17.45,78.89,1.31,13.13,6,-0.781831,0.62349,-0.405165,0.914244,1,0,275.06,268.15,345.74,1913.26,403.99,-1.08,7.999999999999999,17328193
2020-12-07,Laboral,63.2035073565,62.1306,8.5228,2.6921,1.9781,0.2196,2.0625,0.0,0.0,1.5705,70.6534,0.4075,0.1173,4.1071,0.8794,0.12062830663492485,3.632992643500006,0.006447427002768885,0.0018559096623921233,3.6473867206769264e-06,21.3,25.75,17.93,77.58,2.3,12.92,0,0.0,1.0,-0.389378,0.921078,1,0,208.41,268.77,347.34,1728.82,360.65,-1.08,8.575,17328436
2020-12-08,Laboral,68.220067389,66.132,9.6032,3.4929,1.9694,0.3355,2.1699,0.0,0.0,1.6355,75.7352,0.7542,0.1426,4.3214,0.8732,0.12679969155689821,3.8053326110000087,0.011055398050245982,0.0020902940360183996,3.936830006036235e-06,21.19,25.48,18.2,80.34,7.06,11.53,1,0.781831,0.62349,-0.373477,0.92764,1,0,205.06,260.22,346.54,1724.84,355.53,-1.08,6.85,17328680
2020-12-09,Laboral,70.311176616,67.759,8.7728,3.2334,1.9624,0.4091,1.4125,0.0,0.0,1.7554,76.5317,2.174,0.0851,5.1416,0.8854,0.11462962406427664,3.1678233840000125,0.030919693064918572,0.0012103338913636479,4.057446187426293e-06,21.84,27.11,18.13,79.58,5.94,12.81,2,0.974928,-0.222521,-0.357464,0.933927,1,0,207.93,249.61,346.54,1654.77,347.44,-1.08,8.275,17328924
2020-12-10,Laboral,66.709683212,64.9175,9.1097,3.8703,1.9413,0.4189,1.8295,0.0,0.0,1.0497,74.0272,1.4746,0.1003,5.8127,0.8769,0.12305882162232262,2.8791167879999824,0.022104736958708012,0.0015035298501006468,3.849560648959027e-06,21.29,25.54,18.8,83.25,21.6,13.35,3,0.433884,-0.900969,-0.341347,0.939938,1,0,193.54,237.78,348.95,1437.8,320.25,-1.08,5.05,17329168
2020-12-11,Laboral,67.120766832,64.8418,7.411599999999999,3.0473,1.9217,0.3722,0.8794,0.0,0.0,1.191,72.2533,3.5645,0.0673,6.5593,0.8974,0.10257801373778083,2.070433167999987,0.05310576991651137,0.0010026703087056292,3.873228399511097e-06,21.01,25.1,18.14,83.38,2.94,13.51,4,-0.433884,-0.900969,-0.325128,0.94567,1,0,235.59,227.03,353.0,1302.17,324.98,-1.08,7.25,17329411
2020-12-12,Sábado,63.721643946,64.1697,6.7865,2.8951,1.968,0.2847,0.5002,0.0,0.0,1.1385,70.9561,1.0175,0.1097,6.5035,0.9044,0.09564364445058282,1.6387560540000008,0.015967886843319137,0.001721550060650722,3.6770289971727652e-06,21.41,25.68,17.84,81.45,3.27,11.28,5,-0.974928,-0.222521,-0.308812,0.951123,1,0,310.89,222.36,358.75,1272.5,355.06,-1.08,7.999999999999999,17329655
2020-12-13,Domingo,59.730365569,59.771,7.377599999999999,2.9265,1.9945,0.1336,0.9982,0.0,0.0,1.3248,67.1487,0.0824,0.1102,5.0674,0.8901,0.10986958794436823,2.323134431000006,0.00137953282580888,0.0018449577354871188,3.446665532730456e-06,21.66,26.11,18.59,80.25,2.56,11.48,6,-0.781831,0.62349,-0.292406,0.956294,1,0,275.06,220.82,364.59,1255.03,337.75,-1.08,6.75,17329899
2020-12-14,Laboral,66.794513932,65.6988,8.5009,3.4474,1.9653,0.2693,1.6353,0.0,0.0,1.1836,74.1997,1.1876,0.1283,5.6456,0.8854,0.11456784865707002,2.8188860680000136,0.017779903319740203,0.001920816433077356,3.854239274669532e-06,21.25,25.56,18.11,80.52,2.5,11.63,0,0.0,1.0,-0.275913,0.961183,1,0,238.88,214.28,366.28,1204.04,315.43,-1.08,4.4,17330142
2020-12-15,Laboral,67.213089226,67.7884,8.9512,3.2835,1.9672,0.3261,1.9671,0.0,0.0,1.4073,76.7397,0.1327,0.1642,6.1206,0.8834,0.11664366683737362,3.3745107740000115,0.0019743178230330134,0.0024429765376188456,3.878337691151252e-06,20.98,24.85,18.48,82.39,6.06,11.5,1,0.781831,0.62349,-0.259338,0.965787,1,0,247.89,208.41,366.28,1179.32,315.33,-1.08,12.125,17330386
2020-12-16,Laboral,68.178199829,67.3843,10.717,4.3052,1.9758,0.4578,2.4386,0.0,0.0,1.5396,78.1013,0.138,0.1674,5.9155,0.8628,0.13721922682464954,3.9782001710000063,0.002024107417710095,0.00245533030235268,3.933971230647702e-06,21.13,25.26,18.2,80.53,2.95,12.6,2,0.974928,-0.222521,-0.242687,0.970105,1,0,230.74,204.12,368.83,1144.51,303.65,-1.08,5.15,17330630
2020-12-17,Laboral,67.60970092800001,67.9759,9.157399999999999,3.6164,2.1213,0.4064,1.4401,0.0,0.0,1.5732,77.1333,0.1341,0.1693,6.475,0.8813,0.1187217453421544,3.0133990719999932,0.0019834431769311903,0.002504078522404553,3.9011134019619216e-06,20.76,24.0,18.39,83.21,5.6,12.83,3,0.433884,-0.900969,-0.225964,0.974136,1,0,241.66,205.54,371.39,1421.33,330.37,-1.08,23.775,17330873
2020-12-18,Laboral,69.967401811,70.1537,8.3045,3.1471,2.6332,0.3697,0.5764,0.0,0.0,1.5781,78.4581,0.1206,0.1471,6.3097,0.8942,0.10584630522533685,2.154498189000001,0.0017236598312707352,0.0021024076383078373,4.037097078682234e-06,21.19,25.32,18.4,81.48,5.11,12.76,4,-0.433884,-0.900969,-0.209174,0.977879,1,0,237.78,225.46,377.44,2040.74,383.94,-1.08,18.125,17331117
2020-12-19,Sábado,64.718997159,65.2989,7.4708,2.7073,2.4774,0.3134,0.5399,0.0,0.0,1.4328,72.7697,0.0971,0.1305,6.0446,0.8973,0.10266360861732286,1.972702841000003,0.0015003322712409646,0.0020164094891549525,3.7342132080106114e-06,21.3,25.8,18.18,79.67,3.17,13.36,5,-0.974928,-0.222521,-0.192322,0.981332,1,0,210.35,237.23,382.71,2003.47,373.88,-1.08,4.725,17331361
2020-12-20,Domingo,60.320914959,61.7595,7.484500000000001,2.7111,2.479,0.2684,0.4382,0.0,0.0,1.5878,69.244,0.0898,0.1207,6.8662,0.8919,0.10808878747617123,2.0259850409999975,0.001488704209162558,0.0020009643434957766,3.4803998221168784e-06,21.46,26.23,18.07,79.01,4.24,12.4,6,-0.781831,0.62349,-0.175413,0.984495,1,0,193.98,230.21,383.59,1632.05,335.74,-1.08,4.75,17331605
2020-12-21,Laboral,67.286031414,63.6887,12.9555,5.8494,2.3587,0.3682,2.6453,0.0,0.0,1.7339,76.6441,0.131,0.1631,4.9468,0.831,0.16903453755735928,4.379168585999988,0.001946912267629195,0.002423980082826883,3.882219104044762e-06,21.72,26.38,18.29,77.81,1.96,12.85,0,0.0,1.0,-0.158452,0.987367,1,0,182.65,222.87,383.59,1385.76,309.16,-1.08,8.7,17331848
2020-12-22,Laboral,67.424761353,63.8475,13.094000000000001,5.9319,2.1434,0.4341,2.8143,0.0,0.0,1.7703,76.9415,0.1199,0.1513,4.9007,0.8298,0.17018124159263856,4.5846386470000065,0.001778278448362134,0.0022439827292509663,3.890168673983498e-06,21.71,26.01,18.43,77.14,3.87,11.93,1,0.781831,0.62349,-0.141444,0.989946,1,0,198.07,213.78,382.71,1232.11,300.8,-1.08,17.925,17332092
2020-12-23,Laboral,68.20263968,66.0524,11.8168,5.3714,2.0277,0.4138,2.3755,0.0,0.0,1.6284,77.8692,0.1312,0.1612,5.6327,0.8482,0.1517519121809393,4.003860320000015,0.001923679209713544,0.0023635448826663363,3.934994087352103e-06,22.1,26.8,18.75,77.78,1.28,13.18,2,0.974928,-0.222521,-0.124395,0.992233,1,0,209.86,206.01,382.71,1192.99,300.12,-1.08,7.800000000000001,17332336
2020-12-24,Laboral,62.582943329,61.2716,10.697499999999998,4.6644,2.3095,0.3778,1.7128,0.0,0.0,1.633,71.9691,0.0954,0.1245,6.0113,0.8514,0.14864018029960077,3.345756670999995,0.0015243770095388445,0.0019893599338321397,3.6107115582164663e-06,21.95,26.67,18.7,77.21,3.25,13.11,3,0.433884,-0.900969,-0.107308,0.994226,1,0,203.64,196.24,383.59,1128.8,288.83,-1.08,7.05,17332579
2020-12-25,Festivo,54.801176186,55.9361,6.8525,2.7002,2.0962,0.348,0.14,0.0,0.0,1.5681,62.7885,0.0711,0.1047,6.2456,0.8909,0.10913622717535855,1.7081238140000004,0.001297417408682623,0.001910542935148673,3.1616994061498235e-06,21.31,25.08,18.75,81.84,9.15,12.01,4,-0.433884,-0.900969,-0.09019,0.995925,1,0,488.78,193.09,388.94,1103.08,413.26,-1.08,4.15,17332823
2020-12-26,Festivo,56.76316361200001,57.6863,7.9780999999999995,2.8016,1.9991,0.183,1.4398,0.0,0.0,1.5546,65.6644,0.6268,0.0739,6.4597,0.8785,0.12149810247257264,2.9944363880000022,0.011042372554927356,0.0013019006570024433,3.2748482199947653e-06,20.74,24.35,18.63,83.48,20.56,11.68,5,-0.974928,-0.222521,-0.073045,0.997329,1,0,450.86,309.46,398.94,1709.02,487.71,-1.08,9.225,17333067
2020-12-27,Festivo,57.234589673,59.229,5.1985,1.3943,1.9771,0.1199,0.7914,0.0,0.0,0.9158,64.4275,1.6389,0.068,7.0566,0.9193,0.08068759458305849,1.7072103270000012,0.02863478203239638,0.001188092731834129,3.301999812557451e-06,20.98,25.48,17.84,81.54,6.3,10.86,6,-0.781831,0.62349,-0.055879,0.998438,1,0,318.89,344.94,404.51,2505.11,503.52,-1.08,18.75,17333311
2020-12-28,Laboral,64.096106586,66.6568,5.8168999999999995,1.6841,2.0079,0.3173,0.5506,0.0,0.0,1.257,72.4737,0.06,0.0929,6.5371,0.9197,0.0802622192602282,1.8075934139999914,0.0009360942995733427,0.0014493860071727257,3.6978052271334547e-06,20.97,25.27,18.22,80.91,6.45,11.96,0,0.0,1.0,-0.038696,0.999251,1,0,394.37,386.26,408.26,5259.17,762.78,-1.08,59.7,17333554
2020-12-29,Laboral,65.73472771,68.8653,5.478999999999999,1.6131,1.9328,0.3744,0.5337,0.0,0.0,1.025,74.3442,0.0674,0.0976,7.0206,0.9263,0.07369774642810063,1.5586722900000058,0.00102533321956313,0.0014847555226908235,3.7922864746664294e-06,21.54,26.43,18.18,77.74,5.48,12.45,1,0.781831,0.62349,-0.021501,0.999769,1,0,317.42,370.54,418.76,5609.48,750.19,-1.08,3.1000000000000005,17333798
2020-12-30,Laboral,64.815043285,68.3413,4.720700000000001,1.4064,1.9166,0.2137,0.5898,0.0,0.0,0.5942,73.062,0.0587,0.091,7.0306,0.9354,0.06461224713257235,1.184056715000004,0.0009056539504554309,0.0014039950509615708,3.739176545493544e-06,21.39,25.54,18.59,80.12,6.91,11.24,2,0.974928,-0.222521,-0.004301,0.999991,1,0,290.07,335.51,424.6,3514.6,565.86,-1.08,5.4,17334042
2020-12-31,Laboral,60.304318674,64.1,4.0874,1.135,1.9409,0.2443,0.2961,0.0,0.0,0.4711,68.1874,0.0623,0.0969,7.0812,0.9401,0.05994362594848902,0.767281325999984,0.001033093505902761,0.0016068500918455463,3.478904302888755e-06,21.35,25.61,18.39,80.78,4.33,10.8,3,0.433884,-0.900969,0.012901,0.999917,1,0,264.46,311.61,427.55,2605.15,476.45,-1.08,5.025,17334285
2021-01-01,Festivo,51.264896385,54.4141,4.0675,1.1359,2.0567,0.111,0.3215,0.0,0.0,0.4424,58.4816,0.053,0.0839,6.4219,0.9304,0.06955179064868267,0.7639036149999976,0.0010338458426204424,0.0016365974753934929,2.9573861732845467e-06,21.18,25.17,18.55,81.72,6.06,12.53,4,-0.433884,-0.900969,0.017202,0.999852,1,0,265.07,303.09,430.52,2431.2,460.54,-0.91,18.425,17334529
2021-01-02,Festivo,56.253330532,59.0451,4.6373999999999995,1.459,2.1933,0.168,0.3459,0.0,0.0,0.4712,63.6823,0.0492,0.0833,6.578,0.9272,0.07282086231181976,0.8168694679999957,0.0008746148811937868,0.001480801211452082,3.245114922012535e-06,21.3,25.61,18.45,80.95,5.72,11.46,5,-0.974928,-0.222521,0.034398,0.999408,1,0,243.34,301.0,432.51,2534.13,458.09,-0.91,25.2,17334773
2021-01-03,Festivo,57.573847248,59.1405,6.131599999999999,2.7011,2.4404,0.1911,0.4334,0.0,0.0,0.3656,65.272,0.068,0.0995,6.8677,0.9061,0.09393920823630345,0.7989527519999973,0.0011810918194695107,0.0017282152358414165,3.3212456941487682e-06,21.73,26.32,18.46,79.32,5.62,12.09,6,-0.781831,0.62349,0.051584,0.998669,1,0,240.55,294.8,433.51,2295.15,436.4,-0.91,4.7,17335016
2021-01-04,Laboral,63.293456965,64.9371,6.326599999999999,2.7051,2.3966,0.3283,0.6383,0.0,0.0,0.2583,71.2637,0.1075,0.1432,7.0379,0.9112,0.08877731580033031,0.8966430350000119,0.0016984378031278228,0.0022624771479805047,3.6511397559079007e-06,20.51,23.66,18.61,86.16,11.99,10.56,0,0.0,1.0,0.068755,0.997634,1,0,256.63,285.42,435.52,1975.97,415.91,-0.91,6.375,17335260
2021-01-05,Laboral,67.086451524,68.9033,6.5655,2.9186,2.3641,0.343,0.6763,0.0,0.0,0.2635,75.4688,0.1196,0.1536,7.4085,0.913,0.08699621565468114,0.9398484760000123,0.001782774275327611,0.0022895830158053596,3.869887574309925e-06,21.02,25.19,18.32,81.69,11.0,11.55,1,0.781831,0.62349,0.085906,0.996303,1,0,329.37,384.48,441.59,2332.46,513.72,-0.91,17.275,17335504
2021-01-06,Laboral,68.28702407700001,70.2765,6.1079,3.048,1.7903,0.4179,0.6126,0.0,0.0,0.2391,76.3843,0.1267,0.1592,7.2131,0.92,0.07996276721787068,0.8516759229999851,0.0018554037419632446,0.0023313360356791517,3.939087259286419e-06,20.88,25.16,17.92,81.49,12.69,11.4,2,0.974928,-0.222521,0.103031,0.994678,1,0,499.03,586.49,449.82,3638.15,766.32,-0.91,21.125,17335748
2021-01-07,Laboral,68.67635083,71.036,5.687200000000001,2.8634,1.4247,0.4156,0.6062,0.0,0.0,0.3773,76.7232,0.1291,0.1597,7.0328,0.9259,0.07412620954287621,0.9834491699999948,0.0018798319718467777,0.0023254002006501194,3.961489760233493e-06,21.27,25.52,17.96,80.54,2.45,12.47,3,0.433884,-0.900969,0.120126,0.992759,1,0,412.05,548.54,457.14,3853.78,730.25,-0.91,10.75,17335991
2021-01-08,Laboral,68.209898378,70.5096,5.9399999999999995,2.957,1.6535,0.3725,0.5956,0.0,0.0,0.3614,76.4496,0.1274,0.1642,7.246,0.9223,0.07769824825767563,0.9569016219999984,0.0018677641079889193,0.002407275247502202,3.934527789799804e-06,20.99,24.7,18.23,79.44,5.4,12.25,4,-0.433884,-0.900969,0.137185,0.990545,1,0,318.89,473.24,460.32,2970.67,593.21,-0.91,10.0,17336235
2021-01-09,Sábado,62.973086179,65.1119,5.963799999999999,2.8232,1.6442,0.3698,0.8167,0.0,0.0,0.3099,71.0757,0.1163,0.1552,6.9372,0.9161,0.08390772092290331,1.1265138210000005,0.0018468207143194331,0.0024645449257298026,3.6324034528003063e-06,21.21,24.98,18.51,81.32,5.3,9.86,5,-0.974928,-0.222521,0.154204,0.988039,1,0,287.4,426.56,461.38,2459.37,522.62,-0.91,6.8500000000000005,17336479
2021-01-10,Domingo,59.40374132,61.2776,5.7769,2.9644,1.3645,0.2037,0.8648,0.0,0.0,0.3795,67.0544,0.0796,0.106,6.3799,0.9138,0.08615243742394235,1.244358680000004,0.0013399829409936567,0.0017843993937855225,3.4264690476088848e-06,21.62,25.52,18.53,79.56,3.5,11.21,6,-0.781831,0.62349,0.171177,0.98524,1,0,257.82,402.65,461.38,2222.31,482.31,-0.91,10.575,17336722
2021-01-11,Laboral,68.40482745999999,67.108,9.046800000000001,5.1835,1.5725,0.3004,1.5697,0.0,0.0,0.4207,76.1548,0.1273,0.1588,5.728,0.8812,0.11879487570054681,1.9904725400000078,0.0018609797689269694,0.002321473584490202,3.945605445612571e-06,21.72,25.71,18.56,78.81,2.96,10.35,0,0.0,1.0,0.188099,0.98215,1,0,236.68,384.48,460.32,2078.7,454.95,-0.91,10.175,17336966
2021-01-12,Laboral,71.035990466,73.0613,5.866,3.0248,1.5245,0.3636,0.5843,0.0,0.0,0.3688,78.9274,0.117,0.1519,6.9034,0.9257,0.07432146504255809,0.9531095340000109,0.0016470524199419698,0.002138352671702438,4.097313839193273e-06,21.82,25.66,18.34,76.83,1.52,11.91,1,0.781831,0.62349,0.204966,0.978769,1,0,221.33,364.59,458.2,1869.68,424.43,-0.91,13.325,17337210
2021-01-13,Laboral,72.254730581,74.6173,5.8677,3.002,1.5071,0.3769,0.5739,0.0,0.0,0.4078,80.4851,0.1338,0.164,7.2183,0.9271,0.07290417729492787,0.9818694189999908,0.001851781868455044,0.0022697475816638806,4.167551393705212e-06,22.21,26.78,18.73,76.26,2.95,13.85,2,0.974928,-0.222521,0.221772,0.975099,1,0,212.3,346.54,456.09,1697.24,400.21,-0.91,15.2,17337454
2021-01-14,Laboral,72.77042589599999,74.8299,6.0318000000000005,3.1774,1.4629,0.3901,0.7186,0.0,0.0,0.2828,80.8618,0.1179,0.1494,7.0584,0.9254,0.07459393681565338,1.0014741040000166,0.0016201636660543534,0.0020530318211070433,4.197237147240489e-06,22.09,26.09,18.86,77.69,4.23,11.12,3,0.433884,-0.900969,0.238513,0.971139,1,0,206.49,326.34,451.9,1580.25,380.63,-0.91,14.825000000000005,17337697
2021-01-15,Laboral,69.324060858,71.8234,5.6659,2.7966,1.6267,0.4535,0.5768,0.0,0.0,0.2123,77.4894,0.0743,0.105,7.3455,0.9269,0.07311838780529982,0.7891391419999971,0.0010717779524225,0.001514625639358849,3.998402166554841e-06,21.7,25.6,19.11,82.85,11.62,10.85,4,-0.433884,-0.900969,0.255182,0.966893,1,0,257.23,308.74,449.82,1498.69,390.13,-0.91,11.825,17337941
2021-01-16,Sábado,64.622893142,67.6721,4.5151,1.885,1.5322,0.3136,0.5605,0.0,0.0,0.2238,72.1873,0.078,0.1104,6.7476,0.9375,0.06254701311726579,0.7844068580000023,0.0012070025993513728,0.0017083729098511739,3.7272005773384006e-06,21.42,24.54,19.41,85.9,14.24,10.19,5,-0.974928,-0.222521,0.271777,0.96236,1,0,327.1,292.09,449.82,1437.8,410.3,-0.91,8.1,17338185
2021-01-17,Domingo,59.85776631,63.8153,3.585699999999999,1.1331,1.529,0.3084,0.3876,0.0,0.0,0.2276,67.4009,0.0519,0.1908,6.789,0.9468,0.053199586355671805,0.6152336899999984,0.0008670554081689722,0.0031875562982396893,3.4523179558146797e-06,21.7,25.6,19.01,83.51,10.78,10.17,6,-0.781831,0.62349,0.288291,0.957543,1,0,304.49,281.49,448.78,1392.16,392.62,-0.91,9.475,17338428
2021-01-18,Laboral,67.17727064,71.0756,3.9101,1.1329,1.5655,0.352,0.6282,0.0,0.0,0.2315,74.9857,0.1092,0.1387,6.9193,0.9479,0.05214460890543131,0.8596293599999925,0.0016255498170683047,0.0020646864434741194,3.87441844681069e-06,21.37,24.88,18.96,83.64,18.67,11.08,0,0.0,1.0,0.304719,0.952442,1,0,262.03,275.69,445.68,1379.38,370.22,-0.91,8.45,17338672
2021-01-19,Laboral,67.872227529,71.5366,4.189299999999999,1.1319,1.6618,0.4349,0.6051,0.0,0.0,0.3556,75.7259,0.1334,0.1632,6.8633,0.9447,0.055321891189144,0.9605724709999874,0.0019654578147299162,0.0024045181061763295,3.9144446820666296e-06,21.39,25.0,18.87,82.76,3.89,10.91,1,0.781831,0.62349,0.321058,0.94706,1,0,238.33,267.53,441.59,1320.3,351.66,-0.91,14.125,17338916
2021-01-20,Laboral,68.214313306,71.8238,4.3165,1.1334,1.5072,0.4356,0.7689,0.0,0.0,0.4714,76.1404,0.1337,0.1695,6.6499,0.9433,0.05669132287195759,1.2403866940000112,0.0019599992072080277,0.0024848157488538574,3.934118910034794e-06,21.57,24.95,19.18,81.66,4.22,9.96,2,0.974928,-0.222521,0.337301,0.941397,1,0,231.27,254.86,439.55,1296.18,341.66,-0.91,8.95,17339159
2021-01-21,Laboral,67.323083257,71.1438,4.0616,1.3245,1.4322,0.4342,0.5722,0.0,0.0,0.2985,75.2055,0.1197,0.1543,6.977,0.946,0.05400668834061339,0.8708167429999953,0.0017779934341844638,0.0022919330567641,3.882664429507751e-06,21.51,25.09,19.0,82.61,6.87,10.37,3,0.433884,-0.900969,0.353445,0.935455,1,0,230.74,245.6,438.54,1257.93,334.89,-0.91,14.724999999999998,17339403
2021-01-22,Laboral,68.390525195,72.1552,4.371700000000001,1.3107,1.6298,0.397,0.6051,0.0,0.0,0.4291,76.5269,0.0975,0.1273,7.0723,0.9429,0.05712631767391598,1.0342748049999937,0.0014256360763717046,0.0018613689489447999,3.944170558662468e-06,21.37,24.63,19.12,83.83,11.19,9.03,4,-0.433884,-0.900969,0.369484,0.929237,1,0,275.06,239.44,441.59,1424.61,365.27,-0.91,30.65,17339647
2021-01-23,Sábado,64.700343919,68.0643,4.6852,1.694,1.5975,0.3891,0.5202,0.0,0.0,0.4844,72.7495,0.1297,0.1602,7.0141,0.9356,0.0644018171946199,1.004556080999989,0.0020046261293815487,0.002476030115088081,3.731300497736693e-06,21.64,25.38,18.82,83.24,6.76,10.07,5,-0.974928,-0.222521,0.385413,0.922744,1,0,294.12,254.86,448.78,1882.65,415.19,-0.91,8.4,17339891
2021-01-24,Domingo,59.073491988,61.4087,5.3483,2.6781,1.5487,0.2542,0.4611,0.0,0.0,0.4062,66.757,0.1356,0.1698,6.7821,0.9199,0.08011594289737406,0.8672080120000061,0.0022954458156552748,0.0028743856895152337,3.406749451186479e-06,21.21,24.39,18.93,85.94,12.86,10.05,6,-0.781831,0.62349,0.401229,0.915978,1,0,263.85,263.85,453.99,1865.38,404.31,-0.91,7.95,17340134
2021-01-25,Laboral,66.21129961,68.3683,5.504099999999999,2.6692,1.5063,0.3622,0.6022,0.0,0.0,0.3642,73.8724,0.1171,0.1512,6.6605,0.9255,0.07450820604176932,0.9665003899999922,0.0017685802980721768,0.002283598130388669,3.818330812050348e-06,21.37,24.58,18.68,84.35,6.57,10.53,0,0.0,1.0,0.416926,0.90894,1,0,241.66,256.63,452.94,1605.94,371.84,-0.91,13.775,17340378
2021-01-26,Laboral,69.40639616,71.8868,5.5757,2.6641,1.5466,0.4352,0.585,0.0,0.0,0.3448,77.4624,0.1277,0.1596,7.0944,0.928,0.07197943776593548,0.929703840000009,0.001839888066016537,0.002299499885170237,4.002532098329576e-06,21.51,24.99,19.2,84.48,9.06,9.58,1,0.781831,0.62349,0.432499,0.901634,1,0,227.56,243.34,450.86,1444.44,348.01,-0.91,18.525,17340622
2021-01-27,Laboral,70.161445946,72.5201,5.8228,2.6765,1.6562,0.4359,0.5952,0.0,0.0,0.459,78.3429,0.1228,0.1646,7.0854,0.9257,0.07432453993916488,1.0542540540000047,0.0017502489913693263,0.0023460177848484615,4.046017655174641e-06,21.92,25.55,19.15,82.63,6.56,10.96,2,0.974928,-0.222521,0.447945,0.894061,1,0,218.28,234.5,448.78,1376.21,335.12,-0.91,9.75,17340865
2021-01-28,Laboral,68.62543620299999,71.0724,5.638699999999999,2.678,1.5709,0.5039,0.6011,0.0,0.0,0.2848,76.7111,0.079,0.1081,7.1707,0.9265,0.07350565954601093,0.8858637970000096,0.0011511766535998568,0.0015752176741030952,3.957384513470274e-06,21.65,25.39,18.94,84.09,20.17,10.33,3,0.433884,-0.900969,0.463258,0.886224,1,0,211.81,225.99,445.68,1246.38,318.81,-0.91,3.725,17341109
2021-01-29,Laboral,69.641093767,72.645,5.423900000000001,2.6841,1.5247,0.3954,0.6034,0.0,0.0,0.2163,78.0688,0.1288,0.1602,7.5767,0.9305,0.0694758981821163,0.8196062329999902,0.00184948272683553,0.002300365938191397,4.0158973620455106e-06,21.91,25.33,19.57,84.74,8.94,9.52,4,-0.433884,-0.900969,0.478434,0.878124,1,0,245.04,214.77,442.61,1136.63,320.7,-0.91,10.375,17341353
2021-01-30,Sábado,64.131688509,66.3074,6.1603,2.7057,1.745,0.3917,0.542,0.0,0.0,0.7759,72.4676,0.1228,0.1546,6.9863,0.915,0.0850076447957432,1.3178114910000005,0.0019148100237960633,0.0024106647367986267,3.698142017081818e-06,21.8,24.98,19.69,84.29,7.09,10.65,5,-0.974928,-0.222521,0.493468,0.869764,1,0,254.86,208.41,444.66,1149.8,323.86,-0.91,18.35,17341597
2021-01-31,Domingo,60.380690507,63.9791,6.0075,2.705,1.728,0.2712,0.4385,0.0,0.0,0.8648,69.9867,0.0793,1.7939,6.588,0.9142,0.08583773774159949,1.3034094930000117,0.0013133337716766697,0.029709829167853443,3.4817926187186596e-06,21.94,25.97,18.43,78.42,1.92,12.64,6,-0.781831,0.62349,0.508356,0.861147,1,0,235.59,204.12,442.61,1090.44,308.92,-0.91,6.525,17341840
2021-02-01,Laboral,68.73497167299999,70.7847,6.4601999999999995,3.029,2.0204,0.3503,0.6202,0.0,0.0,0.4403,77.2451,0.0963,0.552,6.9939,0.9164,0.08363248931000154,1.0605283269999966,0.0014010335300367618,0.008030846402702935,3.963478188261572e-06,22.14,26.26,19.14,79.31,1.72,10.77,0,0.0,1.0,0.523094,0.852275,1,0,219.8,194.88,437.53,980.75,289.53,-0.79,12.6,17342084
2021-02-02,Laboral,69.313276818,71.4261,5.9905,2.8316,1.7785,0.3937,0.6078,0.0,0.0,0.3789,77.4166,0.0953,0.1314,7.0805,0.9226,0.07738004510660504,0.9867231819999924,0.0013749169621605811,0.0018957407012371494,3.996768877742366e-06,21.92,25.47,19.14,83.17,2.45,9.62,1,0.781831,0.62349,0.537677,0.843151,1,0,211.81,191.31,435.52,985.28,284.76,-0.79,9.675,17342328
2021-02-03,Laboral,70.96282301800001,73.1395,5.9846,2.7963,1.7438,0.3935,0.5998,0.0,0.0,0.4512,79.1242,0.0724,0.1048,7.0779,0.9244,0.07563551985359726,1.0510769819999979,0.0010202525339449286,0.0014768296347711118,4.091828311846035e-06,22.02,25.88,19.18,83.38,6.59,11.79,2,0.974928,-0.222521,0.552101,0.833777,1,0,205.54,193.98,434.51,1027.02,286.06,-0.79,14.0,17342571
2021-02-04,Laboral,69.876860615,71.6758,6.081799999999999,2.7021,2.0018,0.4014,0.5832,0.0,0.0,0.3933,77.7576,0.1084,0.1399,6.8727,0.9218,0.07821486259863987,0.9765393850000041,0.0015513003739142008,0.002002093379249047,4.029153318823962e-06,21.93,25.57,19.22,83.56,8.53,11.59,3,0.433884,-0.900969,0.566362,0.824157,1,0,209.86,196.7,431.51,1179.32,300.31,-0.79,27.35,17342815
